"File","Sheet","Year","Competition","Pos.","Athlete","Round1","X.1","Round2","X.2","Tot.","X10","X9","Sex","Age","Style","Hits","Golds","Round_type"
"The_Deer_Park_Archers_Earl_2025.xlsx","IQWR_2","2025","The_Deer_Park_Archers_Early_Portsmouth_25","3","MACEY Karen","252","3","259","2","511","10","24","O","","",NA,"34","Single Portsmouth"
"The_Deer_Park_Archers_Earl_2025.xlsx","IQWU18R","2025","The_Deer_Park_Archers_Early_Portsmouth_25","1","NELMES Maddison","271","1","264","1","535","20","22","W","U18","R",NA,"42","Single Portsmouth"
"The_Deer_Park_Archers_Earl_2025.xlsx","IQWU18R","2025","The_Deer_Park_Archers_Early_Portsmouth_25","2","WILLMINGTON Chloe","237","2","246","2","483","10","20","W","U18","R",NA,"30","Single Portsmouth"
"The_Deer_Park_Archers_Earl_2025.xlsx","IQWU15R","2025","The_Deer_Park_Archers_Early_Portsmouth_25","1","SNELL Ava","280","1","291","1","571","35","21","W","U15","R",NA,"56","Single Portsmouth"
"The_Deer_Park_Archers_Earl_2025.xlsx","IQWU15R","2025","The_Deer_Park_Archers_Early_Portsmouth_25","2","YATES Hayley","264","2","262","2","526","17","23","W","U15","R",NA,"40","Single Portsmouth"
"The_Deer_Park_Archers_Earl_2025.xlsx","IQWU15R","2025","The_Deer_Park_Archers_Early_Portsmouth_25","3","SNELL Amber","126","3","0",NA,"126","1","5","W","U15","R",NA,"6","Single Portsmouth"
"The_Deer_Park_Archers_Earl_2025.xlsx","IQWU12R","2025","The_Deer_Park_Archers_Early_Portsmouth_25","1","REECE Charlotte","223","1","206","1","429","5","9","W","","R",NA,"14","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","1","LYGOE Rob","261","1","275","1","536","19","24","M","","B",NA,"43","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","2","BOWDEN Sam","253","6","265","2","518","17","21","M","","B",NA,"38","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","3","SELMAN Adam","259","2","255","5","514","14","22","M","","B",NA,"36","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","4","YATES Luke","254","4","259","3","513","12","26","M","","B",NA,"38","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","5","MCCORMACK Paul","254","5","258","4","512","9","24","M","","B",NA,"33","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","6","INGLE-JONES Liam (2)","250","9","255","6","505","11","17","M","","B",NA,"28","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","7","FARMER Alasdair (2)","251","8","251","7","502","13","17","M","","B",NA,"30","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","8","FARMER Alasdair","258","3","240","10","498","12","16","M","","B",NA,"28","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","9","INGLE-JONES Liam","242","11","250","8","492","10","20","M","","B",NA,"30","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","10","DOCHERTY Christopher","253","7","235","11","488","10","16","M","","B",NA,"26","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","11","GROVES Connor","245","10","234","12","479","6","22","M","","B",NA,"28","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","12","MCDERMOTT David","236","12","227","14","463","3","15","M","","B",NA,"18","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","13","HONOUR Paul (2)","221","13","241","9","462","8","15","M","","B",NA,"23","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","14","COTTIGNIES Alain","220","14","229","13","449","5","14","M","","B",NA,"19","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","15","MACEY Nigel","219","15","218","15","437","10","7","M","","B",NA,"17","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","16","BASSETT Paul","168","16","154","16","322","3","5","M","","B",NA,"8","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","17","WHITE Patrick","144","17","130","17","274","3","2","M","","B",NA,"5","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","1","SUMMERS Emily","263","1","272","1","535","16","28","W","","B",NA,"44","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","2","HAWKER Francesca","248","2","232","5","480","10","17","W","","B",NA,"27","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","3","PLOWMAN Isabel","247","4","232","4","479","9","14","W","","B",NA,"23","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","4","BELLRINGER Jodi (2)","233","6","241","2","474","7","16","W","","B",NA,"23","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","5","LYGOE Catherine","234","5","238","3","472","4","17","W","","B",NA,"21","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","6","BRAIN Sophie","248","3","220","8","468","10","16","W","","B",NA,"26","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","7","KNIBB Illaria","231","7","223","7","454","5","18","W","","B",NA,"23","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","8","BELLRINGER Jodi","220","8","231","6","451","9","10","W","","B",NA,"19","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","9","MARTIN Alexandra","214","9","195","10","409","5","13","W","","B",NA,"18","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","10","LYGOE Harriet","205","10","182","11","387","4","10","W","","B",NA,"14","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWB","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","11","COOK Melanie","177","11","199","9","376","3","5","W","","B",NA,"8","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","1","HOWELL Mark","255","2","263","1","518","11","29","O","","",NA,"40","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","2","STARK Steven","255","1","255","2","510","12","22","O","","",NA,"34","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","3","BARTLETT Chris","245","3","247","3","492","11","15","O","","",NA,"26","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","4","BROWN Sam","205","4","223","4","428","7","12","O","","",NA,"19","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","5","LOGAN Richard","199","5","216","5","415","3","11","O","","",NA,"14","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","6","TOWNSEND Alan","185","6","178","6","363","5","4","O","","",NA,"9","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMB_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","7","PITTS Gary","164","7","173","7","337","1","8","O","","",NA,"9","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWB_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","1","HUTTON Shona","243","1","246","1","489","10","16","O","","",NA,"26","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWB_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","2","BIGNALL Lydia","234","2","227","2","461","3","16","O","","",NA,"19","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWB_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","3","FOSSEY Suzanne","190","3","182","3","372","4","6","O","","",NA,"10","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMC","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","1","MATTHEWS Dave","293","1","294","1","587","47","13","M","","C",NA,"60","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMC","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","2","FAULKNER Ryan","291","2","286","3","577","37","23","M","","C",NA,"60","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMC","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","3","MACEY Kieran","285","5","290","2","575","35","25","M","","C",NA,"60","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMC","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","4","CLIFFORD Andy (2)","288","4","283","4","571","31","29","M","","C",NA,"60","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMC","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","5","CLIFFORD Andy","290","3","280","7","570","33","25","M","","C",NA,"58","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMC","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","6","HONOUR Paul (4)","285","5","282","6","567","27","33","M","","C",NA,"60","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMC","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","7","TEML Rikki","276","10","283","4","559","20","39","M","","C",NA,"59","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMC","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","8","FAULKNER Ryan (2)","285","5","273","10","558","28","30","M","","C",NA,"58","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMC","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","9","ORCHARD Mike","279","9","277","9","556","25","34","M","","C",NA,"59","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMC","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","10","GRINNELL Jeff","282","8","272","11","554","24","34","M","","C",NA,"58","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMC","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","11","GRINNELL Adam","276","10","278","8","554","16","42","M","","C",NA,"58","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWC","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","1","A'BEAR Chloe","285","1","288","1","573","33","27","W","","C",NA,"60","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWC","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","2","TEML Debbie","285","1","281","2","566","26","34","W","","C",NA,"60","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWC","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","3","BASSETT Louise","280","3","277","3","557","21","35","W","","C",NA,"56","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWC","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","4","BECKINSALE-SMITH Harriet","274","4","276","4","550","12","46","W","","C",NA,"58","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWC","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","5","HOLLINGWORTH Jemima","268","6","273","5","541","11","39","W","","C",NA,"50","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWC","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","6","PARTRIDGE Lily","269","5","270","6","539","10","41","W","","C",NA,"51","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMC_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","1","CHAMPION Wayne","287","1","289","3","576","36","24","O","","",NA,"60","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMC_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","1","TWIGG Justin","285","2","291","1","576","36","24","O","","",NA,"60","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMC_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","3","BOTTLE Chris","284","3","291","1","575","35","25","O","","",NA,"60","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMC_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","4","SMITH Graham","272","4","274","4","546","10","46","O","","",NA,"56","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMC_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","5","CRAIG Bruce","266","5","262","5","528","9","40","O","","",NA,"49","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWC_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","1","THOMAS Clare","275","1","287","1","562","22","38","O","","",NA,"60","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQML","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","1","PERRY Robin","207","2","226","1","433","4","10","M","","L",NA,"14","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQML","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","2","KAINS Sean","212","1","219","2","431","2","6","M","","L",NA,"8","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQML","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","3","SCANLON Christopher","193","3","204","3","397","4","12","M","","L",NA,"16","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQML","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","4","HONOUR Paul","85","4","125","4","210","1","2","M","","L",NA,"3","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWL","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","1","CURRAN Grace","165","3","207","1","372","1","10","W","","L",NA,"11","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWL","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","2","BENFIELD Lynn","187","1","183","4","370","3","8","W","","L",NA,"11","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWL","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","3","CALE Amanda","175","2","184","3","359","4","6","W","","L",NA,"10","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWL","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","4","KRASKER Judy","161","4","186","2","347","3","8","W","","L",NA,"11","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQML_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","1","WILLIAMS Stu","173","1","194","1","367","1","7","O","","",NA,"8","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQML_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","2","DAVIES-JELLY Samuel","139","2","176","2","315","1","8","O","","",NA,"9","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWL_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","1","DOWNER Jane","125","1","145","1","270","1","4","O","","",NA,"5","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","1","ARMSTRONG Sam","285","3","288","1","573","36","21","M","","R",NA,"57","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","2","THOMAS Alec","289","1","283","2","572","36","22","M","","R",NA,"58","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","3","WILLIAMS Alex","286","2","280","4","566","29","28","M","","R",NA,"57","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","4","PATERSON Andrew","279","5","279","5","558","25","28","M","","R",NA,"53","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","5","MARTIN Steven","274","7","280","3","554","27","23","M","","R",NA,"50","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","6","SMITH John","276","6","274","8","550","21","28","M","","R",NA,"49","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","7","CRAMB Andrew","281","4","267","10","548","24","22","M","","R",NA,"46","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","8","ASHWORTH Declan","270","9","276","6","546","21","26","M","","R",NA,"47","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","9","HONOUR Paul (3)","272","8","269","9","541","21","21","M","","R",NA,"42","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","10","SISSON Peter","265","11","266","11","531","19","20","M","","R",NA,"39","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","11","PONTET Chris","269","10","262","15","531","16","29","M","","R",NA,"45","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","12","WILLIAMS Alex","261","12","264","13","525","20","16","M","","R",NA,"36","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","13","SHEVLIN Alan","248","17","275","7","523","20","17","M","","R",NA,"37","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","14","RAY Amit","254","14","260","16","514","14","21","M","","R",NA,"35","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","15","HOLLINGWORTH David","255","13","258","17","513","14","21","M","","R",NA,"35","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","16","VERGÉ-KEMP Max","247","19","263","14","510","10","26","M","","R",NA,"36","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","17","MCCULLOCH James","253","15","251","18","504","16","15","M","","R",NA,"31","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","18","DUMMER Michael","252","16","245","21","497","14","12","M","","R",NA,"26","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","19","JOHNSON David","248","18","245","22","493","8","16","M","","R",NA,"24","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","20","LAWRENCE Derek","247","20","242","23","489","4","24","M","","R",NA,"28","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","21","MCDERMOTT David","224","23","264","12","488","11","19","M","","R",NA,"30","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","22","MORGAN Dominic","235","21","247","20","482","5","18","M","","R",NA,"23","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","23","HORSWELL Gavin","227","22","249","19","476","9","15","M","","R",NA,"24","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","24","BROWN Jim","223","24","236","24","459","8","14","M","","R",NA,"22","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","25","CURTIS Michael","218","25","230","25","448","9","10","M","","R",NA,"19","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","26","GAMMACK Patrick","205","27","228","26","433","7","15","M","","R",NA,"22","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","27","WARD Darren","212","26","202","27","414","4","9","M","","R",NA,"13","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","28","OZDEN Max","61","28","118","28","179","0","4","M","","R",NA,"4","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","1","STEVENS Lorna (2)","278","2","291","1","569","36","17","W","","R",NA,"53","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","2","A'BEAR Caroline","283","1","270","3","553","23","29","W","","R",NA,"52","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","3","CRAMB Nichola","262","4","278","2","540","25","14","W","","R",NA,"39","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","4","KENDALL Jasmine","267","3","267","4","534","18","23","W","","R",NA,"41","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","5","WYNN Caroline","243","6","245","7","488","8","15","W","","R",NA,"23","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","6","SNELL Ava","240","8","245","6","485","10","18","W","","R",NA,"28","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","7","HOLROYD Pat","220","10","256","5","476","6","16","W","","R",NA,"22","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","8","SNELL Amber","240","7","234","8","474","8","14","W","","R",NA,"22","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","9","JOHNSON Izabella","252","5","217","9","469","11","10","W","","R",NA,"21","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","10","MCBRIDE Cat","226","9","206","10","432","6","10","W","","R",NA,"16","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQWR","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","11","STEVENS Lorna","138","11","0",NA,"138","5","8","W","","R",NA,"13","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","1","DYKE Jonathan","285","1","293","1","578","41","16","O","","",NA,"57","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","2","BROWN Neil","283","2","281","4","564","29","26","O","","",NA,"55","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","3","WONG Chi Lung (John)","281","3","282","3","563","29","26","O","","",NA,"55","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","4","TRUSS John","276","4","285","2","561","30","23","O","","",NA,"53","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","5","PATERSON Simon","270","5","270","5","540","18","26","O","","",NA,"44","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","6","ROBERTSON Steve","266","6","257","6","523","15","27","O","","",NA,"42","Single Portsmouth"
"The_Gloucestershire_Archer_2023.xlsx","IQMR_2","2023","The_Gloucestershire_Archery_Society_Senior_Indoor_Championships_2023","7","ARAMPONGPUN Chanakan","262","7","244","7","506","11","18","O","","",NA,"29","Single Portsmouth"
